,Author,Title,Year
1097,Michael Seto,Evaluation of a substance use treatment program for forensic psychiatric inpatients,2018.0
1098,Michael Seto,Incest.,2018.0
1099,Michael Seto,Implementing evidence-based policies for persons found not criminally responsive on account of mental disorder (NCRMD),2013.0
1100,Michael Seto,of Research and,2011.0
1101,Michael Seto,Online forum use in child attracted persons,2022.0
1102,Michael Seto,The association between sentencing and recidivism in men who have committed a sexual offence,2022.0
1103,Michael Seto,Clinical and Conceptual Problems With Pedophilic Disorder in the DSM-5-TR,2022.0
1104,Michael Seto,Not a “get out of jail free card”: comparing the legal supervision of persons found not criminally responsible on account of mental disorder and convicted offenders,2022.0
1105,Michael Seto,Is knowledge contagious? Diffusion of violence-risk-reporting practices across clinicians’ professional networks,2021.0
1106,Michael Seto,What Do We Know About Online Sexual Offending?,2021.0
1107,Michael Seto,Short‐term clinical risk assessment and management: Comparing the Brockville Risk Checklist and Hamilton Anatomy of Risk Management,2020.0
1108,Michael Seto,The Childhood and Adolescent Taxon Scale–Self-Report: Validity Among Male and Female Youths from Forensic and School Contexts,2020.0
1109,Michael Seto,"Reply to “More Puzzles: A Response to Seto’s (2017)‘The Puzzle of Male Chronophilias’”(Fedoroff, 2018)",2018.0
1110,Michael Seto,Enhancing the reproducibility of research findings,2017.0
1111,Michael Seto,Measuring sexual interest in children among child pornography offenders,2016.0
1112,Michael Seto,Risk assessment of child pornography offenders,2016.0
1113,Michael Seto,Sexual Deviation: Assessment and Treatment,2014.0
1114,Michael Seto,Canadian Psychological Association Submission to the Senate Standing Senate Committee on Legal and Constitutional Affairs,2012.0
1115,Michael Seto,Les personnes tenues non criminellement responsables pour cause de trouble mental–Leur offrons-nous partout au Canada la même protection et un accès comparable aux services de …,2011.0
1116,Michael Seto,Correspondence of child age and gender distribution in child sexual exploitation material and other child content with age and gender of child sexual assault victims,2023.0
1117,Michael Seto,"Legally mandated, formally pressured, or voluntary anger treatment: associations with treatment recommendations, refusal, and completion",2022.0
1118,Michael Seto,American Parents’ Perceptions of Child Explicit Image Sharing,2022.0
1119,Michael Seto,Psychometric Properties of Common Measures of Hypersexuality in an Online Canadian Sample,2022.0
1120,Michael Seto,"That the powerful play goes on: Advances in forensic psychology, and next steps.",2021.0
1121,Michael Seto,Predicting Which Clinically Documented Incidents of Aggression Lead to Findings of Guilt in a Forensic Psychiatric Sample,2020.0
1122,Michael Seto,Different approaches to studying pedophilia.,2018.0
1123,Michael Seto,Etiology of pedophilia.,2018.0
1124,Michael Seto,Evaluation of Multisystemic Therapy for adolescent problematic sexual behavior,2017.0
1125,Michael Seto,Enhanced IL-6 Production Impedes Transplant Tolerance Induction in Lupus-Prone Mice.,2016.0
1126,Michael Seto,August 2015 update,2015.0
1127,Michael Seto,The validity of the Static–99R in sexual offenders with low intellectual abilities,2014.0
1128,Michael Seto,Agreement of self-reported and genital measures of sexual arousal among men and women: A meta-analyis,2009.0
1129,Michael Seto,"Sending, receiving, and nonconsensually sharing nude or near‐nude images by youth",2023.0
1130,Michael Seto,Changes in sexual thoughts and behaviors in a clinical sample of child sexual abuse material users under the COVID-19 pandemic,2023.0
1131,Michael Seto,Exploring the nature and prevalence of targeted violence perpetrated by persons found not criminally responsible on account of mental disorder,2023.0
1132,Michael Seto,Use of sexual stimuli in research and clinical settings: expert opinion and recommendations,2023.0
1133,Michael Seto,What can the eyes tell us about atypical sexual preferences as a function of sex and age? Linking eye movements with child-related chronophilias,2023.0
1134,Michael Seto,The Predictive Validity of the Revised Screening Scale for Pedophilic Interests (SSPI-2),2023.0
1135,Michael Seto,Temporal Order of Sexual Offending Is Risk-Relevant for Individuals With Child Sexual Exploitation Materials Offences,2022.0
1136,Michael Seto,Barriers and facilitators of access and utilization of mental health services among forensic service users along the care pathway,2022.0
1137,Michael Seto,The Relation Between the Paraphilias and Anxiety in Men: A Case–Control Study,2022.0
1138,Michael Seto,Viewing time measures of sexual interest and sexual offending propensity: an online survey of fathers,2022.0
1139,Michael Seto,A Test of Three Different Explanations for Low Stimulus Response Discrimination in Phallometric Testing,2022.0
1140,Michael Seto,Corrigendum for “The Revised Screening Scale for Pedophilic Interests (SSPI-2) May Be a Measure of Pedohebephilia (https://doi. org/10.1016/j. jsxm. 2019.07. 015).,2021.0
1141,Michael Seto,Canadian Psychology/Psychologie canadienne,2020.0
1142,Michael Seto,"Chantal Hermann, Ph. D., Program Effectiveness Analyst, Program Evaluation Unit, Ministry of the Solicitor General",2019.0
1143,Michael Seto,Vernon L Quinsey,2019.0
1144,Michael Seto,Negotiating the intersection of science and commerce,2019.0
1145,Michael Seto,Revised Screening Scale for Pedophilic Interests,2019.0
1146,Michael Seto,Celebrating the 30th Anniversary of This Journal,2018.0
1147,Michael Seto,"Comparing persons found not criminally responsible on account of mental disorder for sexual offences versus nonsexual violent offences (vol 24, pg 142, 2018)",2018.0
1148,Michael Seto,Changing The Journal Name,2017.0
1149,Michael Seto,Multisystemic therapy for adolescent problematic sexual behaviour,2017.0
1150,Michael Seto,August 2016 Update,2016.0
1151,Michael Seto,April 2016 Update,2016.0
1152,Michael Seto,On the Shoulders of Giants,2015.0
1153,Michael Seto,Supportive housing and forensic patient outcomes,2015.0
1154,Michael Seto,June 2015 Update,2015.0
1155,Michael Seto,"First, I would like to take this opportunity to thank Michael Miner for his valued service to the journal. He stepped down as an Associate Editor at the beginning of this year …",2015.0
1156,Michael Seto,Dynamic and static factors associated with discharge dispositions: the National Trajectory Project of Individuals Found Not Criminally Responsible on Account of Mental Disorder …,2014.0
1157,Michael Seto,Changing Characteristics of the Review Board Population in Ontario: A Population-Based Study from,2014.0
1158,Michael Seto,Abk SSPI,2014.0
1159,Michael Seto,"Construct, Predictive, and Incremental Validity of the Screening Scale for Pedophilic Interests (SSPI)",2014.0
1160,Michael Seto,"Description et traitement des personnes accusées d'"" infractions graves avec violence"" qui sont déclarées non criminellement responsables pour cause de troubles mentaux",2013.0
1161,Michael Seto,Mémoire de la Société canadienne de psychologie présenté au Comité sénatorial permanent des affaires juridiques et constitutionnelles,2012.0
1162,Michael Seto,Special issue sexual abuse: a journal of research and treatment: change among high-risk sex offenders,2012.0
1163,Michael Seto,148 Risk assessment of child pornography offenders: Applications for law enforcement,
1164,Michael Seto,Differences Between Biological and Sociolegal Incest Offenders: A Meta-Analysis,
1165,Michael Seto,This is an electronic reprint of the original article. This reprint may differ from the original in pagination and typographic detail.,
1166,Michael Seto,THIS IS AN UNOFFICIAL PREPRINT AND IS THE AUTHOR’S VERSION OF THE MANUSCRIPT. THIS VERSION MAY NOT EXACTLY REPLICATE THE FINAL VERSION.,
1167,Michael Seto,Paraphilias Scale,
1168,Michael Seto,The Utility of Phallometry in the Assessment of Hebephilia,
1169,Michael Seto,Recherche sur l'efficacité des programmes de traitement pour délinquants sexuels: Lignes directrices du CCDCR aux fins d'évaluation-Partie 1: Introduction et aperçu,
1170,Michael Seto,Zit het verschil in seksuele beleving tussen mannen en vrouwen tussen de oren?,
1171,Michael Seto,Includes Scoring for CPORT and CASIC,
1172,Michael Seto,Is the Link Between Child Sexual Abuse and Sexual Offending in Men Mediated by Sexual Development?,
1173,Michael Seto,PREDICTING RECIDIVISM BY PERSONS FOUND NOT CRIMINALLY RESPONSIBLE ON ACCOUNT OF MENTAL DISORDER (NCRMD): RESULTS FROM THE NATIONAL TRAJECTORY PROJECT,
1174,Michael Seto,Assessment and Treatment of Internet Sex Offenders,
1175,Michael Seto,Forensic Research in Brockville,
1176,Michael Seto,The National Trajectory Project (NTP): Examining Profiles & Recidivism through a Gendered Lens.,
1177,Michael Seto,Motivation-Facilitation Model,
1178,Michael Seto,A Model for a Clinically-Informed Risk Assessment Strategy for Sex Offenders,
1179,Michael Seto,Child Victim Selection and Sexual Recidivism,
1180,Michael Seto,Assessing the Risk of Child Pornography Offenders: Development of the Child Pornography Offender Risk Tool (CPORT),
1181,Michael Seto,""" William Mitchell College of Law, St. Paul, Minnesota 55105, USA",
1182,Michael Seto,de l'article: Non criminellement responsable pour cause de troubles mentaux: vers,
1183,Michael Seto,ADULT SECTION,
1184,Michael Seto,EXAMINING PEDOPHILIA AND HEBEPHILIA,
1185,Michael Seto,Lignes directrices sur l'évaluation des recherches sur l'efficacité des programmes de traitement pour délinquants sexuels du Comité de collaboration sur les données collectives …,
1186,Michael Seto,www. expert-reviews. com,
1187,Michael Seto,PSY,
1188,Michael Seto,Common menu bar links| Liens de navigation communs,
1189,Michael Seto,Comparing Indicators of Sexual Sadism as Predictors of Recidivism Among Adult Male Sexual Offenders Drew A. Kingston University of Ottawa,
1190,Michael Bodnar,Association of pre-onset subthreshold psychotic symptoms with longitudinal outcomes during treatment of a first episode of psychosis,2019.0
1191,Michael Bodnar,Altered hippocampal centrality and dynamic anatomical covariance of intracortical microstructure in first episode psychosis,2020.0
1192,Michael Bodnar,Dynamic interplay between insight and persistent negative symptoms in first episode of psychosis: A longitudinal study,2022.0
1193,Michael Bodnar,Neurocognitive functions in persistent negative symptoms following a first episode of psychosis,2021.0
1194,Michael Bodnar,Do unremitted psychotic symptoms have an effect on the brain? A 2-year follow-up imaging study in first-episode psychosis,2020.0
1195,Michael Bodnar,Remote cognitive assessment in severe mental illness: a scoping review,2022.0
1196,Michael Bodnar,Remote cognitive assessment in severe mental illness: a scoping review,2020.0
1197,Michael Bodnar,Medial temporal lobe and basal ganglia volume trajectories in persistent negative symptoms following a first episode of psychosis,2022.0
1198,Michael Bodnar,Investigating subjective cognitive complaints in psychosis: Introducing the brief scale to Investigate cognition in schizophrenia (SSTICS-Brief),2020.0
1199,Michael Bodnar,O7. 2. ALTERED HIPPOCAMPAL CENTRALITY IN RELATION TO COORDINATED CHANGES OF INTRACORTICAL MICROSTRUCTURE IN FIRST EPISODE PSYCHOSIS,2019.0
1200,Michael Bodnar,Postprint: Medial temporal lobe and basal ganglia volume trajectories in persistent negative symptoms following a first episode of psychosis,2022.0
1201,Michael Bodnar,Probing Myelin in First Episode of Psychosis With MRI: A Framework to Understand Negative Symptoms and Verbal Memory,2021.0
1202,Michael Bodnar,"Cover Image, Volume 30, Issue 10",2020.0
1203,Michael Bodnar,Probing Myelin in First Episode of Psychosis With MRI: A Framework to Understand Negative Symptoms and Verbal Memory,2020.0
1204,Michael Bodnar,Altered hippocampal centrality and dynamic anatomical covariance of intracortical microstructure in first episode psychosis,2020.0
1205,Michael Bodnar,T94. CORTICAL THICKNESS TRAJECTORIES IN RELATION TO CHANGES IN EXECUTIVE FUNCTION AMONG FIRST EPISODE PSYCHOSIS PATIENTS,2019.0
1206,Michael Bodnar,Remote cognitive assessment in severe mental illness: a scoping,
1207,Michael Bodnar,Cortical Thinning and Altered Structural Covariance in a Subset of First Episode Psychosis Patients Exhibiting Persistent Negative Symptoms,
1208,Stuart Fogel,Sleep spindles: a physiological marker of age-related changes in gray matter in brain regions supporting motor skill memory consolidation,2017.0
1209,Stuart Fogel,Reactivation or transformation? Motor memory consolidation associated with cerebral activation time-locked to sleep spindles,2017.0
1210,Stuart Fogel,Transient synchronization of hippocampo-striato-thalamo-cortical networks during sleep spindle oscillations induces motor memory consolidation,2018.0
1211,Stuart Fogel,Network-wide reorganization of procedural memory during NREM sleep revealed by fMRI,2017.0
1212,Stuart Fogel,Are intrinsic neural timescales related to sensory processing? Evidence from abnormal behavioral states,2021.0
1213,Stuart Fogel,Sleep spindles and intellectual ability: epiphenomenon or directly related?,2017.0
1214,Stuart Fogel,"Altered global brain signal during physiologic, pharmacologic, and pathologic states of unconsciousness in humans and rats",2020.0
1215,Stuart Fogel,Brain activation time-locked to sleep spindles associated with human cognitive abilities,2019.0
1216,Stuart Fogel,Beyond spindles: interactions between sleep spindles and boundary frequencies during cued reactivation of motor memory representations,2018.0
1217,Stuart Fogel,A novel approach to dream content analysis reveals links between learning-related dream incorporation and cognitive abilities,2018.0
1218,Stuart Fogel,"Sustained vigilance is negatively affected by mild and acute sleep loss reflected by reduced capacity for decision making, motor preparation, and execution",2019.0
1219,Stuart Fogel,Using heart rate profiles during sleep as a biomarker of depression,2019.0
1220,Stuart Fogel,Re-stepping into the same river: competition problem rather than a reconsolidation failure in an established motor skill,2017.0
1221,Stuart Fogel,Higher-order sensorimotor circuit of the brain's global network supports human consciousness,2021.0
1222,Stuart Fogel,Thalamo-cortical white matter underlies motor memory consolidation via modulation of sleep spindles in young and older adults,2019.0
1223,Stuart Fogel,"Sleep, orexin and cognition",2021.0
1224,Stuart Fogel,Sleep spindle-dependent functional connectivity correlates with cognitive abilities,2020.0
1225,Stuart Fogel,Sleep preferentially enhances memory for a cognitive strategy but not the implicit motor skills used to acquire it,2019.0
1226,Stuart Fogel,Functional connectivity dynamics slow with descent from wakefulness to sleep,2019.0
1227,Stuart Fogel,Does sleep facilitate the consolidation of allocentric or egocentric representations of implicitly learned visual-motor sequence learning?,2018.0
1228,Stuart Fogel,Anterior precuneus related to the recovery of consciousness,2022.0
1229,Stuart Fogel,Aging and cognition,2022.0
1230,Stuart Fogel,EEG and behavioural correlates of mild sleep deprivation and vigilance,2021.0
1231,Stuart Fogel,Toward a complete taxonomy of resting state networks across wakefulness and sleep: an assessment of spatially distinct resting state networks using independent component analysis,2019.0
1232,Stuart Fogel,Sleep stages and neural oscillations: a window into sleep's role in memory consolidation and cognitive abilities,2019.0
1233,Stuart Fogel,Neuroimaging of narcolepsy and primary hypersomnias,2020.0
1234,Stuart Fogel,Sleep enhances consolidation of memory traces for complex problem-solving skills,2022.0
1235,Stuart Fogel,Reversed and increased functional connectivity in non-REM sleep suggests an altered rather than reduced state of consciousness relative to wake,2021.0
1236,Stuart Fogel,Susceptibility of consolidated procedural memory to interference is independent of its active task-based retrieval,2019.0
1237,Stuart Fogel,24-h polysomnographic recordings and electrophysiological spectral analyses from a cohort of patients with chronic disorders of consciousness,2020.0
1238,Stuart Fogel,Sleep-dependent motor sequence memory consolidation in individuals with periodic limb movements,2017.0
1239,Stuart Fogel,While you were sleeping: Evidence for high-level executive processing of an auditory narrative during sleep,2022.0
1240,Stuart Fogel,The relationship between cognitive ability and BOLD activation across sleep–wake states,2022.0
1241,Stuart Fogel,Differential effects of a nap on motor sequence learning-related functional connectivity between young and older adults,2021.0
1242,Stuart Fogel,Sleep and Second-Language Acquisition Revisited: The Role of Sleep Spindles and Rapid Eye Movements,2021.0
1243,Stuart Fogel,Spectral and temporal characterization of sleep spindles—Methodological implications,2021.0
1244,Stuart Fogel,"Self-reported sleep quality correlates with fluid intelligence, but not crystallized intelligence or short-term memory in humans",2019.0
1245,Stuart Fogel,Neural Correlates of human cognitive abilities during sleep,2017.0
1246,Stuart Fogel,Sleep and individual differences in intellectual abilities,2020.0
1247,Stuart Fogel,Brain activations time locked to slow wave-coupled sleep spindles correlates with intellectual abilities,2023.0
1248,Stuart Fogel,Fine-Tuning the Methodology of Sleep and Memory Research From a Human Behavioral Perspective,2023.0
1249,Stuart Fogel,Sleep strengthens resting-state functional communication between brain areas involved in the consolidation of problem-solving skills,2023.0
1250,Stuart Fogel,Simultaneous EEG+ fMRI study of brain activity during an emotional Stroop task in individuals in remission from depression,2022.0
1251,Stuart Fogel,The EEG correlates and dangerous behavioral consequences of drowsy driving after a single night of mild sleep deprivation,2022.0
1252,Stuart Fogel,Sleep oscillations and aging,2020.0
1253,Stuart Fogel,Simultaneous EEG-FMRI reveals spindle-related neural correlates of human intellectual abilities during NREM sleep,2017.0
1254,Stuart Fogel,Topographic-dynamic reorganisation model of dreams (TRoD)–A spatiotemporal approach,2023.0
1255,Stuart Fogel,Age-related differences in problem-solving skills: Reduced benefit of sleep for memory trace consolidation,2022.0
1256,Stuart Fogel,"Slow wave sleep is an altered, not a reduced, state of consciousness: resting state network functional connectivity in sleep",2019.0
1257,Stuart Fogel,Novel non-intrusive approach to assess drowsiness based on eye movements and blinking,2018.0
1258,Stuart Fogel,Eye movements during phasic vs. tonic REM sleep are biomarkers of dissociable EEG processes for the consolidation of novel problem-solving skills,2023.0
1259,Stuart Fogel,Functional differences in cerebral activation between slow wave-coupled and uncoupled sleep spindles,2023.0
1260,Stuart Fogel,Sleep spindles and slow waves are physiological markers for age-related changes in gray matter in brain regions supporting problem-solving skills,2023.0
1261,Stuart Fogel,Brain activations time locked to slow wave-coupled sleep spindles correlates with intellectual abilities,2022.0
1262,Stuart Fogel,Age-related reduced benefit of sleep for memory trace consolidation,2022.0
1263,Stuart Fogel,Sleep enhances consolidation of problem-solving skills through changes in functional connectivity among hippocampal-striatal-cortical areas compared to nap and wake,2022.0
1264,Stuart Fogel,The Neural Correlates of Arousal: The Ventral Posterolateral Nucleus-Global Transient Co-Activation,2022.0
1265,Stuart Fogel,Does the early bird really get the worm? How chronotype relates to human intelligence,2022.0
1266,Stuart Fogel,Increased spindle density correlates with sleep continuity improvements following an eight‐week course of a melatonin agonist in people with depression: A proof‐of‐concept …,2021.0
1267,Stuart Fogel,057 Age-related changes in sleep impact learning-related functional connectivity in the cortico-striatal-hippocampal system,2021.0
1268,Stuart Fogel,135 One night of mild sleep restriction affects EEG and behavioural measures of vigilance,2021.0
1269,Stuart Fogel,031 The reduced benefit of sleep for memory trace consolidation with age,2021.0
1270,Stuart Fogel,039 Sleep Preferentially Supports Problem-Solving Skills via Greater Functional Connectivity Between the Caudate and Cerebral Cortex,2021.0
1271,Stuart Fogel,The cortical hubs related to recovery of consciousness,2021.0
1272,Stuart Fogel,Disrupted global brain signal during unconsciousness,2020.0
1273,Stuart Fogel,The return of the nap: daytime sleep benefits procedural memory in older adults,2020.0
1274,Stuart Fogel,Sleep-related strengthening of functional connectivity in caudal and motor cortical areas support problem solving,2020.0
1275,Stuart Fogel,Toward a complete taxonomy of resting state networks across wakefulness and sleep,2020.0
1276,Stuart Fogel,"Non-REM sleep network connectivity represents an altered, not a reduced state of consciousness",2020.0
1277,Stuart Fogel,EEG and behavioural correlates of mild sleep restriction and vigilance,2020.0
1278,Stuart Fogel,Age-related changes in sleep impact learning-related functional connectivity in the cortico-striatal-hippocampal system,2020.0
1279,Stuart Fogel,The therapeutic benefit of sleep spindlesin adolescents with major depressive disorder,2019.0
1280,Stuart Fogel,EEG and behavioural correlates of mild sleep restriction and daytime vigilance,2019.0
1281,Stuart Fogel,"A night of sleep, but not a daytime nap is necessary for sleep-dependent consolidation of hippocampal memory traces for a newly acquired cognitive strategy",2019.0
1282,Stuart Fogel,"Sustained vigilance is negatively affected by mild and acute sleep loss reflected by reduced capacity for decision making, motor preparation, and execution",2019.0
1283,Stuart Fogel,Sleep spindles and depressive symptoms in post-traumatic stress disorder,2018.0
1284,Stuart Fogel,"The consolidation of cognitive strategies is enhanced by sleep, but not the motor skills needed to acquire it",2018.0
1285,Stuart Fogel,Sleep-related heart rate changes in people with depression: potential for a novel multi-systemic biomarker,2018.0
1286,Stuart Fogel,Neural correlates of human cognitive abilities during sleep: an EEG-fMRI study,2018.0
1287,Stuart Fogel,SLEEP-DEPENDENT MOTOR SEQUENCE MEMORY CONSOLIDATION IN INDIVIDUALS WITH PERIODIC LIMB MOVEMENTS,2018.0
1288,Stuart Fogel,SLEEP PREFERENTIALLY ENHANCES MEMORY FOR A COGNITIVE STRATEGY BUT NOT THE IMPLICIT MOTOR SKILLS NEEDED TO ACQUIRE IT,2018.0
1289,Stuart Fogel,0975 Cannabis Use and Sleep Architecture in Depression: Preliminary Findings,2018.0
1290,Stuart Fogel,0112 Sleep-Dependent Motor Sequence Memory Consolidation in Individuals with Periodic Limb Movements,2018.0
1291,Stuart Fogel,"0230 Mild and Acute Sleep Loss Negatively Impacts Vigilance Reflected by Reduced Neural Sensory Processing, Motor Preparation and Execution",2018.0
1292,Stuart Fogel,Beyond spindles: interactions between sleep spindles and boundary frequencies during cued reactivation of motor memory representations,2018.0
1293,Stuart Fogel,Sleep-dependent motor sequence memory consolidation in individuals with periodic limb movements,2017.0
1294,Stuart Fogel,Current Research in Behavioral Sciences,
1295,Stuart Fogel,The Effects Of Simple Motor Procedural Learning On Sleep Spindle Activity,
1296,Rebecca Robillard,The effects of the health system response to the COVID-19 pandemic on chronic disease management: a narrative review,2021.0
1297,Rebecca Robillard,"Profiles of sleep changes during the COVID‐19 pandemic: Demographic, behavioural and psychological factors",2021.0
1298,Rebecca Robillard,Wearable technologies for developing sleep and circadian biomarkers: a summary of workshop discussions,2020.0
1299,Rebecca Robillard,"Social, financial and psychological stress during an emerging pandemic: observations from a population survey in the acute phase of COVID-19",2020.0
1300,Rebecca Robillard,Emerging New Psychiatric Symptoms and the Worsening of Pre-existing Mental Disorders during the COVID-19 Pandemic: A Canadian Multisite Study: Nouveaux symptômes psychiatriques …,2021.0
1301,Rebecca Robillard,Circadian rhythms and psychiatric profiles in young adults with unipolar depressive disorders,2018.0
1302,Rebecca Robillard,Could long-term administration of melatonin to prepubertal children affect timing of puberty? A clinician’s perspective,2019.0
1303,Rebecca Robillard,"The new frontline: exploring the links between moral distress, moral resilience and mental health in healthcare workers during the COVID-19 pandemic",2022.0
1304,Rebecca Robillard,"Stuck in a lockdown: Dreams, bad dreams, nightmares, and their relationship to stress, depression and anxiety during the COVID-19 pandemic",2021.0
1305,Rebecca Robillard,Parallel changes in mood and melatonin rhythm following an adjunctive multimodal chronobiological intervention with agomelatine in people with depression: a proof of concept …,2018.0
1306,Rebecca Robillard,Using heart rate profiles during sleep as a biomarker of depression,2019.0
1307,Rebecca Robillard,Medications for sleep disturbance in children and adolescents with depression: a survey of Canadian child and adolescent psychiatrists,2020.0
1308,Rebecca Robillard,Sleep architecture in adolescents hospitalized during a suicidal crisis,2019.0
1309,Rebecca Robillard,"Social, Financial and Psychological Stress during an Emerging Pandemic: Observations from a Population Web-Based Survey in the acute phase of the COVID-19 pandemic",2020.0
1310,Rebecca Robillard,Sleep-related breathing disturbances in adolescents with treatment resistant depression,2019.0
1311,Rebecca Robillard,Sleep in times of crises: a scoping review in the early days of the COVID-19 crisis,2021.0
1312,Rebecca Robillard,Event-related potential measures of attention capture in adolescent inpatients with acute suicidal behavior,2018.0
1313,Rebecca Robillard,Selective serotonin reuptake inhibitor use is associated with worse sleep-related breathing disturbances in individuals with depressive disorders and sleep complaints: a …,2021.0
1314,Rebecca Robillard,Autonomic modulation of cardiac activity across levels of sleep depth in individuals with depression and sleep complaints,2020.0
1315,Rebecca Robillard,Trends in all‐cause mortality and inpatient and outpatient visits for ambulatory care sensitive conditions during the first year of the COVID‐19 pandemic: A population‐based study,2022.0
1316,Rebecca Robillard,Psychiatric admissions of children and adolescents across school periods and daylight-saving transitions,2021.0
1317,Rebecca Robillard,Increased cannabis intake during the COVID-19 pandemic is associated with worsening of depression symptoms in people with PTSD,2022.0
1318,Rebecca Robillard,The EEG correlates and dangerous behavioral consequences of drowsy driving after a single night of mild sleep deprivation,2022.0
1319,Rebecca Robillard,Changes in positive airway pressure use in adults with sleep-related breathing disorder during the COVID-19 pandemic: a cross-sectional national community-based survey,2022.0
1320,Rebecca Robillard,Emotional modulation of response inhibition in adolescents during acute suicidal crisis: Event-related potentials in an emotional go/NoGo Task,2021.0
1321,Rebecca Robillard,"Social, Financial and Psychological Stress During an Emerging Pandemic: Preliminary Observations from a Population Web-Based Longitudinal Survey on COVID-19",2020.0
1322,Rebecca Robillard,Dissociative subtype of post-traumatic stress disorder: Preliminary results examining sleep architecture,2019.0
1323,Rebecca Robillard,Association of clinically significant obstructive sleep apnoea with risks of contracting COVID-19 and serious COVID-19 complications: a retrospective population-based study of …,2023.0
1324,Rebecca Robillard,Sleep in People with Current and Past Eating Disorders during the COVID-19 Pandemic,2022.0
1325,Rebecca Robillard,Longer term health system response to the COVID-19 pandemic on the management of respiratory conditions,2022.0
1326,Rebecca Robillard,Sleep problems and complexity of mental health needs in adolescent psychiatric inpatients,2021.0
1327,Rebecca Robillard,Examining neuroendocrine and inflammatory biomarker profiles to characterize PTSD subtypes and symptom profiles,2021.0
1328,Rebecca Robillard,Neural features of a modified auditory oddball task in individuals with posttraumatic stress disorder,2021.0
1329,Rebecca Robillard,The Long-term Impacts of the COVID-19 Pandemic on Obstructive Sleep Apnea (OSA)-related Healthcare,2023.0
1330,Rebecca Robillard,"31. Understanding the Dissociative PTSD Subtype: Distinct Relations Between Early-Life Trauma, Neuroendocrine, and Inflammatory Profiles",2023.0
1331,Rebecca Robillard,Economic burden of insomnia symptoms in Canada,2023.0
1332,Rebecca Robillard,Effectiveness of Targeting Insomnia and Nightmares in Post-Traumatic Stress Disorder: A Transdiagnostic Intervention,2022.0
1333,Rebecca Robillard,Correlations between sleep architecture and emotional inhibition processing during a suicidal crisis: Preliminary findings in hospitalized adolescents,2022.0
1334,Rebecca Robillard,"Associations Between Pre-Sleep Intrusive Thoughts, Sleep Difficulties, and Body Temperature in Youth with Mood Disorders",2022.0
1335,Rebecca Robillard,Association between sleep changes and symptom recovery following pediatric concussion,2022.0
1336,Rebecca Robillard,Socially Distanced: An Exploratory Study of the Relationships Between Delusional Ideation and Social Imagery Under the Lens of the COVID-19 Pandemic,2022.0
1337,Rebecca Robillard,1.5 The Relationship Between Sleep Architecture and Emotional Inhibition Processing in Adolescents Hospitalized During a Suicidal Crisis,2022.0
1338,Rebecca Robillard,Sleep architecture and emotional inhibition processing in adolescents hospitalized during a suicidal crisis,2022.0
1339,Rebecca Robillard,Examining the Locus Coeruleus Norepinephrine System With Neuromelanin-Sensitive MRI: Applications in Psychiatric and Neurodegenerative Illness,2022.0
1340,Rebecca Robillard,The Effects of Total Sleep Deprivation on Attention Capture Processes in Young and Older Adults: An ERP Study,2022.0
1341,Rebecca Robillard,Sleep Disturbances and Mental Health: A Transdiagnostic View of Sleep Disorders Symptoms in a Representative Canadian Sample,2022.0
1342,Rebecca Robillard,Monitoring adherence to sleep and circadian disorders treatments,2022.0
1343,Rebecca Robillard,Increased spindle density correlates with sleep continuity improvements following an eight‐week course of a melatonin agonist in people with depression: A proof‐of‐concept …,2021.0
1344,Rebecca Robillard,Cannabinoids and Neuropsychiatric Disorders,2021.0
1345,Rebecca Robillard,Book Review: Cannabinoids and Neuropsychiatric Disorders,2021.0
1346,Rebecca Robillard,"Hyperarousal Symptoms of PTSD Correlate to Neuromelanin-Sensitive MRI Signal in the Locus Coeruleus, a Putative Measure of Noradrengeric System Function",2021.0
1347,Rebecca Robillard,Temporal dynamics of subjective sleep profiles predicting mood improvements during adjunctive light therapy combined with sleep rescheduling,2021.0
1348,Rebecca Robillard,"Hyperarousal Symptoms of PTSD Correlate to Neuromelanin-Sensitive MRI Signal in the Locus Coeruleus, a Putative Measure of Noradrengeric System Function",2020.0
1349,Rebecca Robillard,The therapeutic benefit of sleep spindlesin adolescents with major depressive disorder,2019.0
1350,Rebecca Robillard,Sleep disordered breathing and fertility hormones in women: an early exploration,2019.0
1351,Rebecca Robillard,Cannabis use and quantified sleep eeg in individuals with depression,2019.0
1352,Rebecca Robillard,Temporal dynamics of heart rate during sleep in people with depression,2019.0
1353,Rebecca Robillard,Associations between sleep and the orthostatic blood pressure response in people with untreated sleep disordered breathing,2019.0
1354,Rebecca Robillard,Preliminary observations on the relationship between autonomic arousal and sleep in people with PTSD,2019.0
1355,Rebecca Robillard,0481 Higher Risk Of OSA Is Associated With Poorer Affect Regulation Among The Severely Mentally Ill With A History Of Aggression: Evidence From A Forensic Setting,2019.0
1356,Rebecca Robillard,The antidepressant effects of a multimodal intervention including agomelatine correlate with circadian phase advance in youths with depression,2019.0
1357,Rebecca Robillard,Social rhythms and the sleep-wake cycle in young people with depression,2018.0
1358,Rebecca Robillard,Sleep spindles and depressive symptoms in post-traumatic stress disorder,2018.0
1359,Rebecca Robillard,Improvements in mood and subjective sleep measures along the course of adjunctive phototherapy: an open-label study,2018.0
1360,Rebecca Robillard,Sleep-related heart rate changes in people with depression: potential for a novel multi-systemic biomarker,2018.0
